date,subject,price,condition_name,subarea_name,adview_url
2024-07-01 15:03:59,iphone 13Pro 256GB,2350,Second-hand (Used),Bangsar,https://www.mudah.my/iphone-13pro-256gb-107287146.htm
2024-07-01 15:03:27,iPhone 13 Pro 256GB Battery Health 100% Murah,2700,Second-hand (Used),Muar,https://www.mudah.my/iphone-13-pro-256gb-battery-health-100-murah-107283836.htm
2024-07-01 15:02:54,Iphone 13 pro max,2400,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-max-107281326.htm
2024-06-30 15:00:48,Iphone 13pro for sale,2800,Second-hand (Used),Miri,https://www.mudah.my/iphone-13pro-for-sale-107184314.htm
2024-06-28 15:01:48,iphone 13pro 1TB,3400,Second-hand (Used),Melor,https://www.mudah.my/iphone-13pro-1tb-107240382.htm
2024-06-27 15:04:03,iPhone 13 Pro Gold 128GB,2250,Second-hand (Used),Old Klang Road,https://www.mudah.my/iphone-13-pro-gold-128gb-107235389.htm
2024-06-27 15:03:51,iphone 13 pro cun,2399,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-13-pro-cun-107235737.htm
2024-06-27 15:03:51,iPhone 13 Pro Gold 128GB,2500,Second-hand (Used),Old Klang Road,https://www.mudah.my/iphone-13-pro-gold-128gb-107235439.htm
2024-06-27 15:03:44,Iphone 13pro tiptop,2399,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-13pro-tiptop-107235672.htm
2024-06-27 15:03:38,iPhone 13 Pro 128 GB Gold,2250,Second-hand (Used),Old Klang Road,https://www.mudah.my/iphone-13-pro-128-gb-gold-107235378.htm
2024-06-27 15:02:28,iphone 13 pro,2400,Second-hand (Used),Kulim,https://www.mudah.my/iphone-13-pro-107230460.htm
2024-06-26 15:03:14,iphone 13 pro 256gb sierra blue,2900,Second-hand (Used),Kota Bharu,https://www.mudah.my/iphone-13-pro-256gb-sierra-blue-107226407.htm
2024-06-26 15:03:01,iPhone 13 pro max 512gb,3500,Second-hand (Used),Sitiawan,https://www.mudah.my/iphone-13-pro-max-512gb-107225673.htm
2024-06-26 15:02:57,iPhone 13 Pro max 512 gb,3500,Second-hand (Used),Sitiawan,https://www.mudah.my/iphone-13-pro-max-512-gb-107226490.htm
2024-06-26 09:10:04,iPhone 13 pro max 128gb,2650,Second-hand (Used),Kajang,https://www.mudah.my/iphone-13-pro-max-128gb-107267146.htm
2024-06-25 15:01:53,Iphone 13 Pro Max 256GB,3390,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-13-pro-max-256gb-107216045.htm
2024-06-25 15:01:52,iPhone 13 Pro Max 1TB,3000,Second-hand (Used),KL City,https://www.mudah.my/iphone-13-pro-max-1tb-107215388.htm
2024-06-24 15:02:08,Iphone 13 Pro max 512gb,3500,Second-hand (Used),Gombak,https://www.mudah.my/iphone-13-pro-max-512gb-107001963.htm
2024-06-24 11:18:35,iPhone 13 Pro 256GB,2599,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-13-pro-256gb-107241246.htm
2024-06-23 15:17:53,IPhone 13 Pro Max,2400,Second-hand (Used),Kulim,https://www.mudah.my/iphone-13-pro-max-107234537.htm
2024-06-23 15:02:02,Iphone 13 PRO MAX,2500,Second-hand (Used),Rantau Panjang,https://www.mudah.my/iphone-13-pro-max-107190009.htm
2024-06-23 15:01:30,IPhone 13 Pro Max,2200,Second-hand (Used),Jinjang,https://www.mudah.my/iphone-13-pro-max-107187750.htm
2024-06-23 15:01:30,iPhone 13 Pro Max (Second Hand),2300,Second-hand (Used),Jalan Kuching,https://www.mudah.my/iphone-13-pro-max-second-hand-107187677.htm
2024-06-23 11:48:23,Iphone 13 Pro,2700,Second-hand (Used),Ampang,https://www.mudah.my/iphone-13-pro-107231996.htm
2024-06-22 15:02:06,iphone 13 pro,2200,Second-hand (Used),Georgetown,https://www.mudah.my/iphone-13-pro-107177112.htm
2024-06-22 15:01:30,IPHONE 13 PRO 256gb,3800,Second-hand (Used),Bayan Lepas,https://www.mudah.my/iphone-13-pro-256gb-107172298.htm
2024-06-22 15:01:30,IPHONE 13 PRO GOLD (256gb),3800,Second-hand (Used),Bayan Lepas,https://www.mudah.my/iphone-13-pro-gold-256gb-107172152.htm
2024-06-22 15:01:04,Iphone 13 Pro Max 256GB,2700,Second-hand (Used),Gombak,https://www.mudah.my/iphone-13-pro-max-256gb-107169161.htm
2024-06-21 17:45:09,Iphone 13 Pro Max 256 GB,3390,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-13-pro-max-256-gb-107216008.htm
2024-06-21 14:54:57,Iphone 13 Pro Max 256GB,2900,Second-hand (Used),Kepala Batas,https://www.mudah.my/iphone-13-pro-max-256gb-107213239.htm
2024-06-21 10:47:14,iPhone 13 Pro Max,4699,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-13-pro-max-107208804.htm
2024-06-19 15:01:29,iphone 13 pro 256gb,2900,Second-hand (Used),Sandakan,https://www.mudah.my/iphone-13-pro-256gb-107147347.htm
2024-06-18 16:37:05,iPhone 13 Pro,2800,Second-hand (Used),KLCC,https://www.mudah.my/iphone-13-pro-107176228.htm
2024-06-18 15:02:30,Iphone 13 Pro Max,3000,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-max-107137263.htm
2024-06-18 15:02:21,iPhone 13 Pro max,3000,Second-hand (Used),Setapak,https://www.mudah.my/iphone-13-pro-max-107137317.htm
2024-06-18 15:01:27,Iphone 13pro 128GB,2350,Second-hand (Used),Cheras,https://www.mudah.my/iphone-13pro-128gb-107133040.htm
2024-06-17 20:57:39,Iphone 13pro,2500,Second-hand (Used),Sungai Petani,https://www.mudah.my/iphone-13pro-107167888.htm
2024-06-17 14:15:52,Iphone 13 Pro Max 256GB,2290,Second-hand (Used),Klang,https://www.mudah.my/iphone-13-pro-max-256gb-107165028.htm
2024-06-16 15:01:16,Iphone 13 pro max gold 256GB,3000,Second-hand (Used),Mont Kiara,https://www.mudah.my/iphone-13-pro-max-gold-256gb-107109516.htm
2024-06-15 19:41:47,iphone 13 pro max,2680,Second-hand (Used),Kajang,https://www.mudah.my/iphone-13-pro-max-107153237.htm
2024-06-15 19:25:16,iphone xs convert 13 pro,850,Second-hand (Used),Batu Caves,https://www.mudah.my/iphone-xs-convert-13-pro-107153154.htm
2024-06-15 15:01:52,iPhone 13 Pro Max 512gb storage,3399,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-max-512gb-storage-107100212.htm
2024-06-15 15:01:32,iPhone 13 Pro max 512gb,2850,Second-hand (Used),Serdang,https://www.mudah.my/iphone-13-pro-max-512gb-107093905.htm
2024-06-15 15:01:01,iphone 13 pro 128 gb,2500,Second-hand (Used),Klebang,https://www.mudah.my/iphone-13-pro-128-gb-107090604.htm
2024-06-15 15:00:51,iPhone 13 pro siera blue,2200,Second-hand (Used),Sepang,https://www.mudah.my/iphone-13-pro-siera-blue-107091510.htm
2024-06-15 11:57:09,iPhone 13 pro max 128GB,2699,Second-hand (Used),Kota Damansara,https://www.mudah.my/iphone-13-pro-max-128gb-107148007.htm
2024-06-14 15:02:22,iphone 13 pro max,4600,New,Kuantan,https://www.mudah.my/iphone-13-pro-max-107087162.htm
2024-06-14 15:01:58,Iphone 13 pro 256gb,2800,Second-hand (Used),Wangsa Maju,https://www.mudah.my/iphone-13-pro-256gb-107084220.htm
2024-06-14 15:01:33,iphone 13 pro max 256gb zp,3000,Second-hand (Used),Bukit Tengah,https://www.mudah.my/iphone-13-pro-max-256gb-zp-107082795.htm
2024-06-14 15:01:13,iPhone 13Pro Gold 256GB with Original Accessories,2582,Second-hand (Used),Setia Alam,https://www.mudah.my/iphone-13pro-gold-256gb-with-original-accessories-107079192.htm
2024-06-14 15:01:07,Iphone 13 Pro max,1700,Second-hand (Used),Georgetown,https://www.mudah.my/iphone-13-pro-max-107078299.htm
2024-06-14 15:01:00,iPhone 13 pro max 256gb,2800,Second-hand (Used),Cheras,https://www.mudah.my/iphone-13-pro-max-256gb-107080645.htm
2024-06-14 15:00:48,Iphone 13 Pro Max 256GB,3100,Second-hand (Used),Sungai Besi,https://www.mudah.my/iphone-13-pro-max-256gb-107078286.htm
2024-06-14 15:00:41,Iphone 13 pro 256,2650,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13-pro-256-107078581.htm
2024-06-13 15:02:26,iphone 13pro 256gb,2500,Second-hand (Used),Kuala Nerus,https://www.mudah.my/iphone-13pro-256gb-107072165.htm
2024-06-13 15:01:00,iphone 13 pro max 256gb,2550,Second-hand (Used),Sungai Petani,https://www.mudah.my/iphone-13-pro-max-256gb-107070670.htm
2024-06-13 15:00:42,Iphone 13 Pro Max,2870,Second-hand (Used),Masai,https://www.mudah.my/iphone-13-pro-max-107069996.htm
2024-06-13 14:51:42,IPHONE 13 pro 265GB,2800,Second-hand (Used),Damansara Heights,https://www.mudah.my/iphone-13-pro-265gb-107126338.htm
2024-06-13 09:30:55,IPhone 13 Pro Max 128 GB,2200,Second-hand (Used),Melaka City,https://www.mudah.my/iphone-13-pro-max-128-gb-107120861.htm
2024-06-13 08:27:47,iphone 13 pro 256,2359,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-13-pro-256-107120163.htm
2024-06-12 15:02:12,Iphone / Ip 13 Pro Max 256GB to Let go,2999,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/iphone-ip-13-pro-max-256gb-to-let-go-107061192.htm
2024-06-12 15:01:13,Iphone 13 Pro Max,2888,Second-hand (Used),Balakong,https://www.mudah.my/iphone-13-pro-max-107057110.htm
2024-06-12 10:50:40,iPhone 13 pro ,2050,Second-hand (Used),Sepang,https://www.mudah.my/iphone-13-pro-107107805.htm
2024-06-11 19:00:05,Iphone 13 pro max,2900,Second-hand (Used),Bukit Beruang,https://www.mudah.my/iphone-13-pro-max-107102362.htm
2024-06-11 15:03:34,Iphone 13 pro Max,3000,Second-hand (Used),Teluk Bahang,https://www.mudah.my/iphone-13-pro-max-107054260.htm
2024-06-11 15:02:57,Iphone 13 pro,2000,Second-hand (Used),Bandar Damai Perdana,https://www.mudah.my/iphone-13-pro-107051720.htm
2024-06-11 15:02:51,Iphone 13 pro max,2300,Second-hand (Used),Damansara,https://www.mudah.my/iphone-13-pro-max-107051718.htm
2024-06-11 15:02:25,Iphone 13 pro max 256 gb,3200,Second-hand (Used),Muar,https://www.mudah.my/iphone-13-pro-max-256-gb-107049069.htm
2024-06-10 15:03:32,iPhone 13 Pro 128gb sierra blue,2600,Second-hand (Used),Bayan Lepas,https://www.mudah.my/iphone-13-pro-128gb-sierra-blue-107034408.htm
2024-06-10 15:02:33,IPhone 13 Pro 1Tb Storage,3500,Second-hand (Used),Ipoh,https://www.mudah.my/iphone-13-pro-1tb-storage-107033133.htm
2024-06-10 11:08:10,iphone 13pro max,2700,Second-hand (Used),Melaka Tengah,https://www.mudah.my/iphone-13pro-max-107080326.htm
2024-06-09 17:29:50,Iphone 13Pro,2550,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-13pro-107074605.htm
2024-06-09 15:01:22,Iphone 13 Pro Max 512GB Sierra Blue,3000,Second-hand (Used),Puchong,https://www.mudah.my/iphone-13-pro-max-512gb-sierra-blue-107019869.htm
2024-06-08 15:03:30,Iphone 13 Pro Max,2500,Second-hand (Used),Jalan Kuching,https://www.mudah.my/iphone-13-pro-max-107010992.htm
2024-06-08 15:02:14,iphone 13 pro max 1Tb,3300,Second-hand (Used),Alor Gajah,https://www.mudah.my/iphone-13-pro-max-1tb-107002542.htm
2024-06-08 15:01:37,Iphone 13 Pro Max 256GB,2800,Second-hand (Used),Bukit Mertajam,https://www.mudah.my/iphone-13-pro-max-256gb-107001278.htm
2024-06-07 15:04:28,Iphone 13 Pro Max 256GB,2700,Second-hand (Used),Ampang,https://www.mudah.my/iphone-13-pro-max-256gb-107000004.htm
2024-06-07 15:02:09,IPhone 13 Pro Max 256G,2850,Second-hand (Used),Permas Jaya,https://www.mudah.my/iphone-13-pro-max-256g-106993263.htm
2024-06-07 09:12:26,iPhone 13 Pro 128g,2600,Second-hand (Used),Jalan Kuching,https://www.mudah.my/iphone-13-pro-128g-107042721.htm
2024-06-07 08:37:00,iPhone 13 pro max ,1700,Second-hand (Used),Wangsa Maju,https://www.mudah.my/iphone-13-pro-max-107042303.htm
2024-06-06 15:04:26,Iphone 13 pro max,2750,Second-hand (Used),Bukit Mertajam,https://www.mudah.my/iphone-13-pro-max-106988881.htm
2024-06-06 15:03:57,iphone 13 pro max,2799,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/iphone-13-pro-max-106988872.htm
2024-06-06 15:03:19,Iphone 13pro 256gb with iwatch s6 44mm,2700,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-13pro-256gb-with-iwatch-s6-44mm-106987028.htm
2024-06-06 12:15:50,iphone 13 pro 128gb full set (box included) ,2350,Second-hand (Used),Ipoh,https://www.mudah.my/iphone-13-pro-128gb-full-set-box-included-107031726.htm
2024-06-04 10:04:22,Iphone 13 Pro 1 tb storage,3000,Second-hand (Used),Georgetown,https://www.mudah.my/iphone-13-pro-1-tb-storage-107002280.htm
2024-08-29 15:08:05,Apple Iphone 14 Pro Max,4000,Second-hand (Used),Kota Tinggi,https://www.mudah.my/apple-iphone-14-pro-max-108037400.htm
2024-08-29 15:07:35,iPhone 14 pro max,3600,Second-hand (Used),Cheras,https://www.mudah.my/iphone-14-pro-max-108034848.htm
2024-08-29 15:07:31,iPhone 14 pro max,3450,Second-hand (Used),Ayer Keroh,https://www.mudah.my/iphone-14-pro-max-108037098.htm
2024-08-29 15:07:19,Iphone 14 pro Deep Purple,3200,Second-hand (Used),Ipoh,https://www.mudah.my/iphone-14-pro-deep-purple-108035346.htm
2024-08-29 15:07:14,Iphone 14 Pro 256,2499,Second-hand (Used),KL Sentral,https://www.mudah.my/iphone-14-pro-256-108036514.htm
2024-08-29 15:06:57,Iphone 14 pro 128gb,3100,Second-hand (Used),Ipoh,https://www.mudah.my/iphone-14-pro-128gb-108036107.htm
2024-08-29 15:05:38,Used Iphone 14 pro max 128gb,3500,Second-hand (Used),Cheras,https://www.mudah.my/used-iphone-14-pro-max-128gb-107949201.htm
2024-08-29 15:05:31,iPhone 14 Pro Max 5G 128GB Space Black Full Set,3450,Second-hand (Used),I-City,https://www.mudah.my/iphone-14-pro-max-5g-128gb-space-black-full-set-108034246.htm
2024-08-29 15:04:39,iphone 14pro 128gb,3099,Second-hand (Used),Kuching,https://www.mudah.my/iphone-14pro-128gb-108031953.htm
2024-08-29 15:03:43,Iphone 14 pro max 1TB,4380,Second-hand (Used),Shah Alam,https://www.mudah.my/iphone-14-pro-max-1tb-108031265.htm
2024-08-29 15:01:24,Iphone 14 Pro Max - 128GB,3200,Second-hand (Used),Ampang,https://www.mudah.my/iphone-14-pro-max-128gb-108087723.htm
2024-08-29 14:38:43,iphone 14pro,3000,Second-hand (Used),Keramat,https://www.mudah.my/iphone-14pro-108087359.htm
2024-08-29 14:27:31,iPhone 14 pro max 256gb black zd fullset,3999,Second-hand (Used),Kulim,https://www.mudah.my/iphone-14-pro-max-256gb-black-zd-fullset-108087140.htm
2024-08-29 12:08:34,iphone 14 pro max 256gb,3500,Second-hand (Used),Cheras,https://www.mudah.my/iphone-14-pro-max-256gb-108084811.htm
2024-08-29 11:33:47,iPhone 14 Pro,3099,Second-hand (Used),Taman Melawati,https://www.mudah.my/iphone-14-pro-108084197.htm
2024-08-29 11:17:56,iPhone 14 Pro Max 256 GB Graphite,3800,Second-hand (Used),Petaling Jaya,https://www.mudah.my/iphone-14-pro-max-256-gb-graphite-108083838.htm
2024-08-29 11:06:47,iphone 14 pro 128gb,3300,Second-hand (Used),Miri,https://www.mudah.my/iphone-14-pro-128gb-108083602.htm
2024-08-29 10:39:10,iphone 14pro,3199,Second-hand (Used),Cheng,https://www.mudah.my/iphone-14pro-108083017.htm
2024-08-29 10:38:47,iphone 14 pro max 256gb deep purple,3600,Second-hand (Used),Subang Jaya,https://www.mudah.my/iphone-14-pro-max-256gb-deep-purple-108083007.htm
2024-08-29 09:30:19,iphone 14 pro max 512gb,4190,Second-hand (Used),Kuala Terengganu,https://www.mudah.my/iphone-14-pro-max-512gb-108081961.htm
2024-08-29 09:08:50,Iphone 14 pro 256gb,3450,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/iphone-14-pro-256gb-108081668.htm
2024-08-29 08:31:07,iphone 14pro/256gb,3300,Second-hand (Used),Lukut,https://www.mudah.my/iphone-14pro-256gb-108081129.htm
2024-08-29 01:06:37,Iphone 14 Pro Max,3599,Second-hand (Used),Cyberjaya,https://www.mudah.my/iphone-14-pro-max-108080372.htm
2024-08-28 19:46:46,iphone 14 pro 128,3500,Second-hand (Used),Sandakan,https://www.mudah.my/iphone-14-pro-128-108078798.htm
2024-08-28 18:57:32,iphone 14 pro max 128gb,3000,Second-hand (Used),Cheras,https://www.mudah.my/iphone-14-pro-max-128gb-108077869.htm
2024-08-28 18:46:24,iPhone 14pro 128gb Purple,3100,Second-hand (Used),Setia Tropika,https://www.mudah.my/iphone-14pro-128gb-purple-108077768.htm
2024-08-28 18:27:01,Iphone 14pro to let go,3350,Second-hand (Used),Setapak,https://www.mudah.my/iphone-14pro-to-let-go-108077537.htm
2024-08-28 17:43:46,iPhone 14 pro max 1TB,4599,Second-hand (Used),Dungun,https://www.mudah.my/iphone-14-pro-max-1tb-108076659.htm
2024-08-28 17:35:31,iPhone 14 pro,3450,Second-hand (Used),Jitra,https://www.mudah.my/iphone-14-pro-108076479.htm
2024-08-28 15:16:30,iPhone 14 pro max ,3800,Second-hand (Used),Klang,https://www.mudah.my/iphone-14-pro-max-108074144.htm
2024-08-28 15:07:25,iphone 14 pro max,3600,Second-hand (Used),Others,https://www.mudah.my/iphone-14-pro-max-108028967.htm
2024-08-28 15:06:40,Iphone 14 Pro,3000,Second-hand (Used),Dungun,https://www.mudah.my/iphone-14-pro-108024923.htm
2024-08-28 15:06:31,Iphone 14 Pro 256GB Purple ZP,3690,Second-hand (Used),Bukit Jambul,https://www.mudah.my/iphone-14-pro-256gb-purple-zp-108019386.htm
2024-08-28 13:03:59,Iphone 14 pro max 256gb,3750,New,Pasir Mas,https://www.mudah.my/iphone-14-pro-max-256gb-108071961.htm
2024-08-28 12:24:39,iPhone 14 Pro 256GB (3401),1979,Second-hand (Used),Kota Damansara,https://www.mudah.my/iphone-14-pro-256gb-3401-108071253.htm
2024-08-28 10:25:44,iphone 14 pro max 256gb ZP,3500,Second-hand (Used),Melaka Tengah,https://www.mudah.my/iphone-14-pro-max-256gb-zp-108068949.htm
2024-08-28 10:06:57,iPhone 14 Pro Max Gold 256gb,4600,Second-hand (Used),Ampang,https://www.mudah.my/iphone-14-pro-max-gold-256gb-106920875.htm
2024-08-28 09:57:14,Iphone 14 Pro Max 128GB Gold for swap colour,3299,Second-hand (Used),Kuching,https://www.mudah.my/iphone-14-pro-max-128gb-gold-for-swap-colour-108068505.htm
2024-08-28 09:27:07,iPhone 14 Pro Max 128gb black,3580,Second-hand (Used),Muar,https://www.mudah.my/iphone-14-pro-max-128gb-black-108068051.htm
2024-08-28 07:49:38,iPhone 14 Pro,3450,New,Alai,https://www.mudah.my/iphone-14-pro-108067086.htm
2024-08-27 19:47:47,iphone 14 pro max,3550,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-max-108064862.htm
2024-08-27 19:11:35,iphone 14 pro max,4500,Second-hand (Used),Masai,https://www.mudah.my/iphone-14-pro-max-108064266.htm
2024-08-27 17:49:19,iPhone 14 Pro Max 128gb,3500,Second-hand (Used),Damansara,https://www.mudah.my/iphone-14-pro-max-128gb-108063071.htm
2024-08-27 16:58:14,Iphone 14 pro 256gb,3500,Second-hand (Used),Kota Bharu,https://www.mudah.my/iphone-14-pro-256gb-108062038.htm
2024-08-27 15:40:04,iPhone 14 pro max 128gb zpset,3699,Second-hand (Used),Kunak,https://www.mudah.my/iphone-14-pro-max-128gb-zpset-108060404.htm
2024-08-27 15:07:01,Iphone 14pro,3400,Second-hand (Used),Setapak,https://www.mudah.my/iphone-14pro-108016621.htm
2024-08-27 15:05:41,Iphone 14 pro max 256GB,3850,Second-hand (Used),Batu Berendam,https://www.mudah.my/iphone-14-pro-max-256gb-108010398.htm
2024-08-27 15:03:24,Apple Iphone 14pro 256gb,3400,Second-hand (Used),Setapak,https://www.mudah.my/apple-iphone-14pro-256gb-107616233.htm
2024-08-27 13:40:17,iPhone 14 Pro Max 5G 128GB Space Black Full Set,3499,Second-hand (Used),Setia Alam,https://www.mudah.my/iphone-14-pro-max-5g-128gb-space-black-full-set-107680277.htm
2024-08-27 13:28:14,iPhone 14 Pro Max 5G 256GB Deep Purple Full Set,3850,Second-hand (Used),Setia Alam,https://www.mudah.my/iphone-14-pro-max-5g-256gb-deep-purple-full-set-108058146.htm
2024-08-27 10:29:29,IPHONE 14 PRO MAX -128GB (Deep Purple),3700,Second-hand (Used),Tawau,https://www.mudah.my/iphone-14-pro-max-128gb-deep-purple-108055050.htm
2024-08-27 09:33:03,iphone 14 pro max 256gb,3899,Second-hand (Used),Kota Kinabalu,https://www.mudah.my/iphone-14-pro-max-256gb-108054298.htm
2024-08-27 09:07:29,iPhone 14 Pro (128GB) Deep Purple,3200,Second-hand (Used),Seberang Jaya,https://www.mudah.my/iphone-14-pro-128gb-deep-purple-108053936.htm
2024-08-27 09:04:56,Iphone 14 Pro 128gb,2990,Second-hand (Used),Masai,https://www.mudah.my/iphone-14-pro-128gb-108053875.htm
2024-08-26 18:38:41,Iphone 14 Pro Max,4200,Second-hand (Used),Butterworth,https://www.mudah.my/iphone-14-pro-max-108049728.htm
2024-08-26 18:31:46,IPhone 14 Pro Max,3900,Second-hand (Used),Butterworth,https://www.mudah.my/iphone-14-pro-max-108049654.htm
2024-08-26 18:10:01,TRADE IN WELCOME - IPHONE 14 PRO 1Tb,3999,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-1tb-108048918.htm
2024-08-26 18:10:01,TRADE IN WELCOME - IPHONE 14 PRO MAX 1Tb,4299,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-1tb-108048929.htm
2024-08-26 18:10:01,TRADE IN WELCOME - IPHONE 14 PRO MAX 512Gb,4099,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-512gb-108048927.htm
2024-08-26 18:10:01,TRADE IN WELCOME - IPHONE 14 PRO MAX 256Gb,3799,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-256gb-108048923.htm
2024-08-26 18:10:01,TRADE IN WELCOME - IPHONE 14 PRO MAX 128Gb,3499,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-max-128gb-108048921.htm
2024-08-26 17:50:01,TRADE IN WELCOME - IPHONE 14 PRO 512Gb,3799,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-512gb-108048496.htm
2024-08-26 17:50:01,TRADE IN WELCOME - IPHONE 14 PRO 256Gb,3599,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-256gb-108048476.htm
2024-08-26 17:45:01,TRADE IN WELCOME - IPHONE 14 PRO 128Gb,3299,Second-hand (Used),Johor Bahru,https://www.mudah.my/trade-in-welcome-iphone-14-pro-128gb-108048434.htm
2024-08-26 15:07:44,iPhone 14 Pro Max 256gb,3799,Second-hand (Used),Kota Bharu,https://www.mudah.my/iphone-14-pro-max-256gb-108001695.htm
2024-08-26 15:07:13,iphone 14 pro 128gb,3050,Second-hand (Used),Bandar Sungai Long,https://www.mudah.my/iphone-14-pro-128gb-108003115.htm
2024-08-26 15:06:37,Iphone 14 Pro Max 256GB White,3800,Second-hand (Used),Kepong,https://www.mudah.my/iphone-14-pro-max-256gb-white-107995233.htm
2024-08-26 15:04:51,for sale iphone 14 Pro 512gb purple,4100,Second-hand (Used),Gelang Patah,https://www.mudah.my/for-sale-iphone-14-pro-512gb-purple-107991930.htm
2024-08-26 15:02:58,Iphone 14 Pro 256GB,3500,Second-hand (Used),Kuantan,https://www.mudah.my/iphone-14-pro-256gb-107688022.htm
2024-08-26 15:01:30,iPhone 14 Pro 512GB,3500,Second-hand (Used),Ampang,https://www.mudah.my/iphone-14-pro-512gb-107932252.htm
2024-08-26 10:53:00,iPhone 14 Pro Max - Deep Purple (256GB) 🚨,4600,Second-hand (Used),Gombak,https://www.mudah.my/iphone-14-pro-max-deep-purple-256gb-108040836.htm
2024-08-26 09:47:12,iphone 14pro 128gb,3500,Second-hand (Used),City Centre,https://www.mudah.my/iphone-14pro-128gb-108040036.htm
2024-08-26 08:37:58,Iphone 14 Pro Max 256GB like new,4100,Second-hand (Used),Bukit Bintang,https://www.mudah.my/iphone-14-pro-max-256gb-like-new-108039211.htm
2024-08-25 15:08:20,iphone 14pro,2850,Second-hand (Used),Seremban,https://www.mudah.my/iphone-14pro-107989585.htm
2024-08-25 15:08:15,Iphone 14 Pro Max 256 GBMidnight Purple,3900,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-14-pro-max-256-gbmidnight-purple-107988557.htm
2024-08-25 15:07:44,iphone 14pro,2800,Second-hand (Used),Seremban,https://www.mudah.my/iphone-14pro-107989605.htm
2024-08-25 15:07:17,Iphone 14 pro max,3500,Second-hand (Used),Cyberjaya,https://www.mudah.my/iphone-14-pro-max-107981118.htm
2024-08-25 15:07:15,iphone 14 pro,2500,Second-hand (Used),Duyong,https://www.mudah.my/iphone-14-pro-107987151.htm
2024-08-25 15:05:45,iphone 14 pro 256gb space black,3399,Second-hand (Used),Kuala Nerus,https://www.mudah.my/iphone-14-pro-256gb-space-black-107979824.htm
2024-08-25 15:04:59,Iphone 14 Pro Purple 256GB,3200,Second-hand (Used),Puchong,https://www.mudah.my/iphone-14-pro-purple-256gb-107915275.htm
2024-08-25 14:50:29,Iphone 14 pro 256Gb,3450,Second-hand (Used),Simpang Ampat,https://www.mudah.my/iphone-14-pro-256gb-108034187.htm
2024-08-25 12:22:35,iPhone 14 pro 128gb,3099,Second-hand (Used),Kuching,https://www.mudah.my/iphone-14-pro-128gb-108032484.htm
2024-08-24 15:30:01,IPhone 14 Pro Max 128GB ,3499,Second-hand (Used),Tampoi,https://www.mudah.my/iphone-14-pro-max-128gb-108024940.htm
2024-08-24 15:08:52,iphone 14pro max 128gb,3259,Second-hand (Used),Johor Bahru,https://www.mudah.my/iphone-14pro-max-128gb-107976101.htm
2024-08-24 15:05:57,iPhone 14 Pro 128gb,3050,Second-hand (Used),Ara Damansara,https://www.mudah.my/iphone-14-pro-128gb-107965226.htm
2024-08-24 15:04:58,IPhone 14 Pro 256GB,3300,Second-hand (Used),Puchong,https://www.mudah.my/iphone-14-pro-256gb-107964512.htm
2024-08-23 19:30:19,iPhone 14 Pro 128GB No Face ID (MZ Mobile),2479,Second-hand (Used),Kota Damansara,https://www.mudah.my/iphone-14-pro-128gb-no-face-id-mz-mobile-108016797.htm
2024-08-23 18:41:50,Iphone 14 pro 128gb,3050,Second-hand (Used),Pasir Mas,https://www.mudah.my/iphone-14-pro-128gb-108016266.htm
2024-08-23 15:09:02,Iphone 14 Pro Max,3600,Second-hand (Used),Seri Kembangan,https://www.mudah.my/iphone-14-pro-max-107961229.htm
2024-08-23 15:08:28,iphone 14 pro max 256gb,3400,Second-hand (Used),Ampang,https://www.mudah.my/iphone-14-pro-max-256gb-107956665.htm
2024-08-23 15:06:06,iphone 14 pro deep purple 256gb,3699,Second-hand (Used),Batu Berendam,https://www.mudah.my/iphone-14-pro-deep-purple-256gb-107954770.htm
